order_item_id,order_id,product_id,quantity,unit_price,line_gmv,order_created_at,order_status,campaign_id,region,order_gmv,order_date,product_name,category,unit_cost,list_price,is_commercial_order
1116,790,35,1,157.65,157.65,2025-01-20,completed,,East,157.65,2025-01-20,Fashion Item 03,Fashion,77.82,157.65,True
1117,791,44,1,69.13,69.13,2025-01-20,completed,,North,69.13,2025-01-20,Grocery Item 04,Grocery,46.32,69.13,True
1118,792,25,1,43.73,43.73,2025-01-20,completed,,South,43.73,2025-01-20,Sports Item 01,Sports,20.88,43.73,True
1119,793,43,1,24.61,24.61,2025-01-20,completed,,East,24.61,2025-01-20,Grocery Item 03,Grocery,11.56,24.61,True
1120,794,14,1,61.39,61.39,2025-01-20,completed,,East,61.39,2025-01-20,Home Item 06,Home,36.75,61.39,True
1121,795,32,3,12.22,36.66,2025-01-20,cancelled,,South,109.13,2025-01-20,Sports Item 08,Sports,7.11,12.22,False
1122,795,4,1,72.47,72.47,2025-01-20,cancelled,,South,109.13,2025-01-20,Electronics Item 04,Electronics,34.44,72.47,False
1123,796,23,1,83.16,83.16,2025-01-20,completed,,Central,290.54999999999995,2025-01-20,Beauty Item 07,Beauty,39.32,83.16,True
1124,796,44,3,69.13,207.39,2025-01-20,completed,,Central,290.54999999999995,2025-01-20,Grocery Item 04,Grocery,46.32,69.13,True
1125,797,14,1,61.39,61.39,2025-01-20,completed,,Central,61.39,2025-01-20,Home Item 06,Home,36.75,61.39,True
1126,798,6,1,88.2,88.2,2025-01-20,completed,,East,88.2,2025-01-20,Electronics Item 06,Electronics,39.5,88.2,True
1127,799,12,1,117.99,117.99,2025-01-20,processing,,South,224.89,2025-01-20,Home Item 04,Home,58.96,117.99,True
1128,799,36,2,53.45,106.9,2025-01-20,processing,,South,224.89,2025-01-20,Fashion Item 04,Fashion,28.42,53.45,True
1129,800,27,1,24.68,24.68,2025-01-20,completed,,South,24.68,2025-01-20,Sports Item 03,Sports,10.9,24.68,True
1130,801,21,1,78.32,78.32,2025-01-20,completed,,North,147.45,2025-01-20,Beauty Item 05,Beauty,34.88,78.32,True
1131,801,44,1,69.13,69.13,2025-01-20,completed,,North,147.45,2025-01-20,Grocery Item 04,Grocery,46.32,69.13,True
1132,802,28,1,84.15,84.15,2025-01-20,completed,,East,84.15,2025-01-20,Sports Item 04,Sports,39.74,84.15,True
1133,803,27,1,24.68,24.68,2025-01-20,completed,,South,107.84,2025-01-20,Sports Item 03,Sports,10.9,24.68,True
1134,803,23,1,83.16,83.16,2025-01-20,completed,,South,107.84,2025-01-20,Beauty Item 07,Beauty,39.32,83.16,True
1135,804,14,1,61.39,61.39,2025-01-20,completed,,East,61.39,2025-01-20,Home Item 06,Home,36.75,61.39,True
1136,805,28,1,84.15,84.15,2025-01-20,completed,,East,348.75,2025-01-20,Sports Item 04,Sports,39.74,84.15,True
1137,805,6,3,88.2,264.6,2025-01-20,completed,,East,348.75,2025-01-20,Electronics Item 06,Electronics,39.5,88.2,True
1138,806,33,2,171.28,342.56,2025-01-20,completed,,East,342.56,2025-01-20,Fashion Item 01,Fashion,77.9,171.28,True
1139,807,40,1,202.48,202.48,2025-01-20,completed,,East,280.79999999999995,2025-01-20,Fashion Item 08,Fashion,92.66,202.48,True
1140,807,21,1,78.32,78.32,2025-01-20,completed,,East,280.79999999999995,2025-01-20,Beauty Item 05,Beauty,34.88,78.32,True
1141,808,8,1,20.47,20.47,2025-01-20,completed,,East,20.47,2025-01-20,Electronics Item 08,Electronics,12.26,20.47,True
1142,809,25,1,43.73,43.73,2025-01-20,completed,,North,43.73,2025-01-20,Sports Item 01,Sports,20.88,43.73,True
1143,810,10,1,163.05,163.05,2025-01-20,completed,,Central,187.66000000000003,2025-01-20,Home Item 02,Home,76.01,163.05,True
1144,810,43,1,24.61,24.61,2025-01-20,completed,,Central,187.66000000000003,2025-01-20,Grocery Item 03,Grocery,11.56,24.61,True
1145,811,38,1,81.08,81.08,2025-01-20,completed,,North,283.56,2025-01-20,Fashion Item 06,Fashion,44.22,81.08,True
1146,811,40,1,202.48,202.48,2025-01-20,completed,,North,283.56,2025-01-20,Fashion Item 08,Fashion,92.66,202.48,True
1147,812,20,1,42.3,42.3,2025-01-20,refunded,,East,42.3,2025-01-20,Beauty Item 04,Beauty,18.73,42.3,False
1148,813,43,1,24.61,24.61,2025-01-20,completed,,Central,139.84,2025-01-20,Grocery Item 03,Grocery,11.56,24.61,True
1149,813,11,1,115.23,115.23,2025-01-20,completed,,Central,139.84,2025-01-20,Home Item 03,Home,73.04,115.23,True
1150,814,43,2,24.61,49.22,2025-01-20,completed,,South,49.22,2025-01-20,Grocery Item 03,Grocery,11.56,24.61,True
1151,815,6,2,88.2,176.4,2025-01-20,completed,,South,176.4,2025-01-20,Electronics Item 06,Electronics,39.5,88.2,True
1152,816,3,1,57.71,57.71,2025-01-20,completed,,North,57.71,2025-01-20,Electronics Item 03,Electronics,26.19,57.71,True
1153,817,2,1,100.26,100.26,2025-01-20,completed,,South,100.26,2025-01-20,Electronics Item 02,Electronics,54.16,100.26,True
1154,818,14,1,61.39,61.39,2025-01-20,completed,,South,103.69,2025-01-20,Home Item 06,Home,36.75,61.39,True
1155,818,20,1,42.3,42.3,2025-01-20,completed,,South,103.69,2025-01-20,Beauty Item 04,Beauty,18.73,42.3,True
1156,819,27,1,24.68,24.68,2025-01-20,processing,,East,24.68,2025-01-20,Sports Item 03,Sports,10.9,24.68,True
1157,820,31,1,19.71,19.71,2025-01-20,completed,,South,362.27,2025-01-20,Sports Item 07,Sports,11.9,19.71,True
1158,820,33,2,171.28,342.56,2025-01-20,completed,,South,362.27,2025-01-20,Fashion Item 01,Fashion,77.9,171.28,True
1159,821,25,1,43.73,43.73,2025-01-20,processing,,North,43.73,2025-01-20,Sports Item 01,Sports,20.88,43.73,True
1160,822,35,1,157.65,157.65,2025-01-20,cancelled,,Central,157.65,2025-01-20,Fashion Item 03,Fashion,77.82,157.65,False
1161,823,45,1,31.58,31.58,2025-01-20,completed,,Central,31.58,2025-01-20,Grocery Item 05,Grocery,18.68,31.58,True
1162,824,23,1,83.16,83.16,2025-01-21,completed,,East,83.16,2025-01-21,Beauty Item 07,Beauty,39.32,83.16,True
1163,825,36,2,53.45,106.9,2025-01-21,completed,,Central,285.89,2025-01-21,Fashion Item 04,Fashion,28.42,53.45,True
1164,825,35,1,157.65,157.65,2025-01-21,completed,,Central,285.89,2025-01-21,Fashion Item 03,Fashion,77.82,157.65,True
1165,825,47,1,21.34,21.34,2025-01-21,completed,,Central,285.89,2025-01-21,Grocery Item 07,Grocery,13.74,21.34,True
1166,826,20,2,42.3,84.6,2025-01-21,completed,,East,84.6,2025-01-21,Beauty Item 04,Beauty,18.73,42.3,True
1167,827,15,3,173.9,521.7,2025-01-21,completed,,East,604.86,2025-01-21,Home Item 07,Home,83.24,173.9,True
1168,827,23,1,83.16,83.16,2025-01-21,completed,,East,604.86,2025-01-21,Beauty Item 07,Beauty,39.32,83.16,True
1169,828,25,1,43.73,43.73,2025-01-21,completed,,Central,43.73,2025-01-21,Sports Item 01,Sports,20.88,43.73,True
1170,829,14,1,61.39,61.39,2025-01-21,completed,,Central,131.32,2025-01-21,Home Item 06,Home,36.75,61.39,True
1171,829,32,1,12.22,12.22,2025-01-21,completed,,Central,131.32,2025-01-21,Sports Item 08,Sports,7.11,12.22,True
1172,829,3,1,57.71,57.71,2025-01-21,completed,,Central,131.32,2025-01-21,Electronics Item 03,Electronics,26.19,57.71,True
1173,830,20,1,42.3,42.3,2025-01-21,completed,,East,184.64,2025-01-21,Beauty Item 04,Beauty,18.73,42.3,True
1174,830,47,3,21.34,64.02,2025-01-21,completed,,East,184.64,2025-01-21,Grocery Item 07,Grocery,13.74,21.34,True
1175,830,21,1,78.32,78.32,2025-01-21,completed,,East,184.64,2025-01-21,Beauty Item 05,Beauty,34.88,78.32,True
1176,831,26,1,124.26,124.26,2025-01-21,completed,,Central,124.26,2025-01-21,Sports Item 02,Sports,72.7,124.26,True
1177,832,46,1,125.88,125.88,2025-01-21,completed,,East,199.49,2025-01-21,Grocery Item 06,Grocery,73.75,125.88,True
1178,832,32,1,12.22,12.22,2025-01-21,completed,,East,199.49,2025-01-21,Sports Item 08,Sports,7.11,12.22,True
1179,832,14,1,61.39,61.39,2025-01-21,completed,,East,199.49,2025-01-21,Home Item 06,Home,36.75,61.39,True
1180,833,25,1,43.73,43.73,2025-01-21,completed,,East,43.73,2025-01-21,Sports Item 01,Sports,20.88,43.73,True
1181,834,18,1,37.74,37.74,2025-01-21,completed,,Central,37.74,2025-01-21,Beauty Item 02,Beauty,18.64,37.74,True
1182,835,18,1,37.74,37.74,2025-01-21,completed,,East,37.74,2025-01-21,Beauty Item 02,Beauty,18.64,37.74,True
1183,836,25,2,43.73,87.46,2025-01-21,completed,,East,87.46,2025-01-21,Sports Item 01,Sports,20.88,43.73,True
1184,837,42,2,138.05,276.1,2025-01-21,completed,,Central,276.1,2025-01-21,Grocery Item 02,Grocery,61.43,138.05,True
1185,838,32,1,12.22,12.22,2025-01-21,cancelled,,South,12.22,2025-01-21,Sports Item 08,Sports,7.11,12.22,False
1186,839,47,1,21.34,21.34,2025-01-21,completed,,Central,74.79,2025-01-21,Grocery Item 07,Grocery,13.74,21.34,True
1187,839,36,1,53.45,53.45,2025-01-21,completed,,Central,74.79,2025-01-21,Fashion Item 04,Fashion,28.42,53.45,True
1188,840,45,1,31.58,31.58,2025-01-21,processing,,North,31.58,2025-01-21,Grocery Item 05,Grocery,18.68,31.58,True
1189,841,35,1,157.65,157.65,2025-01-21,processing,,Central,157.65,2025-01-21,Fashion Item 03,Fashion,77.82,157.65,True
1190,842,42,2,138.05,276.1,2025-01-21,completed,,South,276.1,2025-01-21,Grocery Item 02,Grocery,61.43,138.05,True
1191,843,45,3,31.58,94.74,2025-01-21,processing,,Central,94.74,2025-01-21,Grocery Item 05,Grocery,18.68,31.58,True
1192,844,45,1,31.58,31.58,2025-01-21,completed,,Central,89.28999999999999,2025-01-21,Grocery Item 05,Grocery,18.68,31.58,True
1193,844,3,1,57.71,57.71,2025-01-21,completed,,Central,89.28999999999999,2025-01-21,Electronics Item 03,Electronics,26.19,57.71,True
1194,845,23,1,83.16,83.16,2025-01-21,completed,,South,83.16,2025-01-21,Beauty Item 07,Beauty,39.32,83.16,True
1195,846,43,1,24.61,24.61,2025-01-21,completed,,East,24.61,2025-01-21,Grocery Item 03,Grocery,11.56,24.61,True
1196,847,36,1,53.45,53.45,2025-01-21,cancelled,,Central,136.61,2025-01-21,Fashion Item 04,Fashion,28.42,53.45,False
1197,847,23,1,83.16,83.16,2025-01-21,cancelled,,Central,136.61,2025-01-21,Beauty Item 07,Beauty,39.32,83.16,False
1198,848,36,1,53.45,53.45,2025-01-21,completed,,North,53.45,2025-01-21,Fashion Item 04,Fashion,28.42,53.45,True
1199,849,46,1,125.88,125.88,2025-01-21,completed,,East,428.22,2025-01-21,Grocery Item 06,Grocery,73.75,125.88,True
1200,849,18,1,37.74,37.74,2025-01-21,completed,,East,428.22,2025-01-21,Beauty Item 02,Beauty,18.64,37.74,True
1201,849,6,3,88.2,264.6,2025-01-21,completed,,East,428.22,2025-01-21,Electronics Item 06,Electronics,39.5,88.2,True
1202,850,30,1,67.9,67.9,2025-01-21,completed,,South,67.9,2025-01-21,Sports Item 06,Sports,46.01,67.9,True
1203,851,40,1,202.48,202.48,2025-01-21,completed,,South,355.45,2025-01-21,Fashion Item 08,Fashion,92.66,202.48,True
1204,851,11,1,115.23,115.23,2025-01-21,completed,,South,355.45,2025-01-21,Home Item 03,Home,73.04,115.23,True
1205,851,18,1,37.74,37.74,2025-01-21,completed,,South,355.45,2025-01-21,Beauty Item 02,Beauty,18.64,37.74,True
1206,852,10,2,163.05,326.1,2025-01-21,completed,,East,326.1,2025-01-21,Home Item 02,Home,76.01,163.05,True
1207,853,8,1,20.47,20.47,2025-01-21,refunded,,Central,162.4,2025-01-21,Electronics Item 08,Electronics,12.26,20.47,False
1208,853,37,1,141.93,141.93,2025-01-21,refunded,,Central,162.4,2025-01-21,Fashion Item 05,Fashion,76.85,141.93,False
1209,854,40,1,202.48,202.48,2025-01-21,completed,,North,370.78,2025-01-21,Fashion Item 08,Fashion,92.66,202.48,True
1210,854,28,2,84.15,168.3,2025-01-21,completed,,North,370.78,2025-01-21,Sports Item 04,Sports,39.74,84.15,True
1211,855,10,1,163.05,163.05,2025-01-21,completed,,South,163.05,2025-01-21,Home Item 02,Home,76.01,163.05,True
1212,856,14,2,61.39,122.78,2025-01-21,processing,,North,201.1,2025-01-21,Home Item 06,Home,36.75,61.39,True
1213,856,21,1,78.32,78.32,2025-01-21,processing,,North,201.1,2025-01-21,Beauty Item 05,Beauty,34.88,78.32,True
1214,857,37,1,141.93,141.93,2025-01-21,completed,,East,141.93,2025-01-21,Fashion Item 05,Fashion,76.85,141.93,True
1215,858,14,1,61.39,61.39,2025-01-21,completed,,South,61.39,2025-01-21,Home Item 06,Home,36.75,61.39,True
1216,859,32,1,12.22,12.22,2025-01-21,completed,,Central,235.26,2025-01-21,Sports Item 08,Sports,7.11,12.22,True
1217,859,2,1,100.26,100.26,2025-01-21,completed,,Central,235.26,2025-01-21,Electronics Item 02,Electronics,54.16,100.26,True
1218,859,14,2,61.39,122.78,2025-01-21,completed,,Central,235.26,2025-01-21,Home Item 06,Home,36.75,61.39,True
1219,860,39,1,124.06,124.06,2025-01-21,cancelled,,East,124.06,2025-01-21,Fashion Item 07,Fashion,65.04,124.06,False
1220,861,36,1,53.45,53.45,2025-01-21,processing,,South,53.45,2025-01-21,Fashion Item 04,Fashion,28.42,53.45,True
1221,862,4,1,72.47,72.47,2025-01-21,processing,,Central,72.47,2025-01-21,Electronics Item 04,Electronics,34.44,72.47,True
1222,863,43,2,24.61,49.22,2025-01-22,completed,,Central,49.22,2025-01-22,Grocery Item 03,Grocery,11.56,24.61,True
1223,864,14,1,61.39,61.39,2025-01-22,completed,,Central,227.70999999999998,2025-01-22,Home Item 06,Home,36.75,61.39,True
1224,864,23,2,83.16,166.32,2025-01-22,completed,,Central,227.70999999999998,2025-01-22,Beauty Item 07,Beauty,39.32,83.16,True
1225,865,32,1,12.22,12.22,2025-01-22,completed,,Central,12.22,2025-01-22,Sports Item 08,Sports,7.11,12.22,True
1226,866,8,1,20.47,20.47,2025-01-22,refunded,,South,20.47,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,False
1227,867,37,1,141.93,141.93,2025-01-22,completed,,East,161.64000000000001,2025-01-22,Fashion Item 05,Fashion,76.85,141.93,True
1228,867,31,1,19.71,19.71,2025-01-22,completed,,East,161.64000000000001,2025-01-22,Sports Item 07,Sports,11.9,19.71,True
1229,868,14,1,61.39,61.39,2025-01-22,completed,,South,61.39,2025-01-22,Home Item 06,Home,36.75,61.39,True
1230,869,18,2,37.74,75.48,2025-01-22,completed,,East,159.63,2025-01-22,Beauty Item 02,Beauty,18.64,37.74,True
1231,869,28,1,84.15,84.15,2025-01-22,completed,,East,159.63,2025-01-22,Sports Item 04,Sports,39.74,84.15,True
1232,870,41,2,49.55,99.1,2025-01-22,completed,,North,99.1,2025-01-22,Grocery Item 01,Grocery,22.88,49.55,True
1233,871,48,1,101.03,101.03,2025-01-22,completed,,North,240.7,2025-01-22,,Grocery,44.45,101.03,True
1234,871,32,2,12.22,24.44,2025-01-22,completed,,North,240.7,2025-01-22,Sports Item 08,Sports,7.11,12.22,True
1235,871,11,1,115.23,115.23,2025-01-22,completed,,North,240.7,2025-01-22,Home Item 03,Home,73.04,115.23,True
1236,872,23,1,83.16,83.16,2025-01-22,completed,,East,83.16,2025-01-22,Beauty Item 07,Beauty,39.32,83.16,True
1237,873,34,1,43.74,43.74,2025-01-22,processing,,East,43.74,2025-01-22,Fashion Item 02,Fashion,22.77,43.74,True
1238,874,21,2,78.32,156.64,2025-01-22,completed,,Central,156.64,2025-01-22,Beauty Item 05,Beauty,34.88,78.32,True
1239,875,19,1,152.53,152.53,2025-01-22,completed,,East,478.63,2025-01-22,Beauty Item 03,Beauty,83.95,152.53,True
1240,875,10,2,163.05,326.1,2025-01-22,completed,,East,478.63,2025-01-22,Home Item 02,Home,76.01,163.05,True
1241,876,21,1,78.32,78.32,2025-01-22,completed,,South,78.32,2025-01-22,Beauty Item 05,Beauty,34.88,78.32,True
1242,877,32,1,12.22,12.22,2025-01-22,completed,,South,127.64,2025-01-22,Sports Item 08,Sports,7.11,12.22,True
1243,877,3,2,57.71,115.42,2025-01-22,completed,,South,127.64,2025-01-22,Electronics Item 03,Electronics,26.19,57.71,True
1244,878,28,1,84.15,84.15,2025-01-22,completed,,East,84.15,2025-01-22,Sports Item 04,Sports,39.74,84.15,True
1245,879,14,1,61.39,61.39,2025-01-22,completed,,North,61.39,2025-01-22,Home Item 06,Home,36.75,61.39,True
1246,880,42,1,138.05,138.05,2025-01-22,completed,,North,138.05,2025-01-22,Grocery Item 02,Grocery,61.43,138.05,True
1247,881,8,2,20.47,40.94,2025-01-22,completed,,Central,40.94,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,True
1248,882,44,1,69.13,69.13,2025-01-22,completed,,Central,124.31,2025-01-22,Grocery Item 04,Grocery,46.32,69.13,True
1249,882,13,1,34.71,34.71,2025-01-22,completed,,Central,124.31,2025-01-22,Home Item 05,Home,15.9,34.71,True
1250,882,8,1,20.47,20.47,2025-01-22,completed,,Central,124.31,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,True
1251,883,8,1,20.47,20.47,2025-01-22,completed,,South,20.47,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,True
1252,884,8,1,20.47,20.47,2025-01-22,completed,,North,20.47,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,True
1253,885,8,1,20.47,20.47,2025-01-22,completed,,North,335.77,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,True
1254,885,35,2,157.65,315.3,2025-01-22,completed,,North,335.77,2025-01-22,Fashion Item 03,Fashion,77.82,157.65,True
1255,886,4,2,72.47,144.94,2025-01-22,completed,,North,270.82,2025-01-22,Electronics Item 04,Electronics,34.44,72.47,True
1256,886,46,1,125.88,125.88,2025-01-22,completed,,North,270.82,2025-01-22,Grocery Item 06,Grocery,73.75,125.88,True
1257,887,8,1,20.47,20.47,2025-01-22,completed,,Central,20.47,2025-01-22,Electronics Item 08,Electronics,12.26,20.47,True
1258,888,34,2,43.74,87.48,2025-01-22,completed,,North,87.48,2025-01-22,Fashion Item 02,Fashion,22.77,43.74,True
1259,889,28,1,84.15,84.15,2025-01-22,completed,,North,413.08000000000004,2025-01-22,Sports Item 04,Sports,39.74,84.15,True
1260,889,35,1,157.65,157.65,2025-01-22,completed,,North,413.08000000000004,2025-01-22,Fashion Item 03,Fashion,77.82,157.65,True
1261,889,33,1,171.28,171.28,2025-01-22,completed,,North,413.08000000000004,2025-01-22,Fashion Item 01,Fashion,77.9,171.28,True
1262,890,33,1,171.28,171.28,2025-01-22,completed,,Central,171.28,2025-01-22,Fashion Item 01,Fashion,77.9,171.28,True
1263,891,30,1,67.9,67.9,2025-01-22,completed,,North,67.9,2025-01-22,Sports Item 06,Sports,46.01,67.9,True
1264,892,47,1,21.34,21.34,2025-01-22,completed,,North,21.34,2025-01-22,Grocery Item 07,Grocery,13.74,21.34,True
1265,893,11,1,115.23,115.23,2025-01-22,completed,,North,172.94,2025-01-22,Home Item 03,Home,73.04,115.23,True
1266,893,3,1,57.71,57.71,2025-01-22,completed,,North,172.94,2025-01-22,Electronics Item 03,Electronics,26.19,57.71,True
1267,894,32,1,12.22,12.22,2025-01-22,completed,,Central,12.22,2025-01-22,Sports Item 08,Sports,7.11,12.22,True
1268,895,14,1,61.39,61.39,2025-01-22,completed,,North,224.44,2025-01-22,Home Item 06,Home,36.75,61.39,True
1269,895,10,1,163.05,163.05,2025-01-22,completed,,North,224.44,2025-01-22,Home Item 02,Home,76.01,163.05,True
1270,896,39,1,124.06,124.06,2025-01-22,unknown_status,,North,185.45,2025-01-22,Fashion Item 07,Fashion,65.04,124.06,False
1271,896,14,1,61.39,61.39,2025-01-22,unknown_status,,North,185.45,2025-01-22,Home Item 06,Home,36.75,61.39,False
1272,897,45,1,31.58,31.58,2025-01-23,completed,,South,31.58,2025-01-23,Grocery Item 05,Grocery,18.68,31.58,True
1273,898,4,1,72.47,72.47,2025-01-23,completed,,East,72.47,2025-01-23,Electronics Item 04,Electronics,34.44,72.47,True
1274,899,44,1,69.13,69.13,2025-01-23,completed,,North,118.67999999999999,2025-01-23,Grocery Item 04,Grocery,46.32,69.13,True
1275,899,41,1,49.55,49.55,2025-01-23,completed,,North,118.67999999999999,2025-01-23,Grocery Item 01,Grocery,22.88,49.55,True
1276,900,11,1,115.23,115.23,2025-01-23,completed,,South,115.23,2025-01-23,Home Item 03,Home,73.04,115.23,True
1277,901,22,1,75.66,75.66,2025-01-23,completed,,Central,75.66,2025-01-23,Beauty Item 06,Beauty,36.14,75.66,True
1278,902,14,1,61.39,61.39,2025-01-23,completed,,Central,119.1,2025-01-23,Home Item 06,Home,36.75,61.39,True
1279,902,3,1,57.71,57.71,2025-01-23,completed,,Central,119.1,2025-01-23,Electronics Item 03,Electronics,26.19,57.71,True
1280,903,3,1,57.71,57.71,2025-01-23,completed,,Central,392.04,2025-01-23,Electronics Item 03,Electronics,26.19,57.71,True
1281,903,10,1,163.05,163.05,2025-01-23,completed,,Central,392.04,2025-01-23,Home Item 02,Home,76.01,163.05,True
1282,903,33,1,171.28,171.28,2025-01-23,completed,,Central,392.04,2025-01-23,Fashion Item 01,Fashion,77.9,171.28,True
1283,904,42,1,138.05,138.05,2025-01-23,completed,,South,138.05,2025-01-23,Grocery Item 02,Grocery,61.43,138.05,True
1284,905,33,2,171.28,342.56,2025-01-23,completed,,Central,495.09000000000003,2025-01-23,Fashion Item 01,Fashion,77.9,171.28,True
1285,905,19,1,152.53,152.53,2025-01-23,completed,,Central,495.09000000000003,2025-01-23,Beauty Item 03,Beauty,83.95,152.53,True
1286,906,10,1,163.05,163.05,2025-01-23,completed,,North,264.3,2025-01-23,Home Item 02,Home,76.01,163.05,True
1287,906,17,1,101.25,101.25,2025-01-23,completed,,North,264.3,2025-01-23,Beauty Item 01,Beauty,68.35,101.25,True
1288,907,12,1,117.99,117.99,2025-01-23,completed,,South,117.99,2025-01-23,Home Item 04,Home,58.96,117.99,True
1289,908,19,1,152.53,152.53,2025-01-23,processing,,South,315.58000000000004,2025-01-23,Beauty Item 03,Beauty,83.95,152.53,True
1290,908,10,1,163.05,163.05,2025-01-23,processing,,South,315.58000000000004,2025-01-23,Home Item 02,Home,76.01,163.05,True
1291,909,27,3,24.68,74.04,2025-01-23,completed,,South,74.04,2025-01-23,Sports Item 03,Sports,10.9,24.68,True
1292,910,30,1,67.9,67.9,2025-01-23,completed,,Central,67.9,2025-01-23,Sports Item 06,Sports,46.01,67.9,True
1293,911,14,2,61.39,122.78,2025-01-23,completed,,South,122.78,2025-01-23,Home Item 06,Home,36.75,61.39,True
1294,912,40,2,202.48,404.96,2025-01-23,refunded,,Central,404.96,2025-01-23,Fashion Item 08,Fashion,92.66,202.48,False
1295,913,19,1,152.53,152.53,2025-01-23,completed,,Central,270.52,2025-01-23,Beauty Item 03,Beauty,83.95,152.53,True
