order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date,shipment_id,promised_ship_date,shipped_date,delivered_date,is_fulfilled,is_delayed
1116,2025-01-27,completed,,North,357.09000000000003,2025-01-27,1028.0,2025-01-30,2025-02-03,2025-02-04,1,1
1117,2025-01-27,completed,,East,69.13,2025-01-27,1029.0,2025-01-29,2025-01-28,2025-01-31,1,0
1118,2025-01-27,completed,,South,200.79000000000002,2025-01-27,1030.0,2025-01-30,2025-01-30,2025-02-02,1,0
1119,2025-01-27,completed,,East,155.93,2025-01-27,1031.0,2025-01-30,2025-01-30,2025-02-03,1,0
1120,2025-01-27,completed,,East,92.94,2025-01-27,1032.0,2025-01-31,2025-01-30,2025-02-02,1,0
1121,2025-01-27,completed,,Central,61.15,2025-01-27,1033.0,2025-01-30,2025-02-03,2025-02-04,1,1
1122,2025-01-27,completed,,Central,163.05,2025-01-27,1034.0,2025-01-30,2025-01-30,2025-01-31,1,0
1123,2025-01-27,completed,,Central,251.76,2025-01-27,1035.0,2025-01-30,2025-01-29,2025-01-31,1,0
1124,2025-01-27,completed,,East,67.9,2025-01-27,1036.0,2025-01-31,2025-01-30,2025-02-02,1,0
1125,2025-01-27,completed,,Central,84.15,2025-01-27,1037.0,2025-01-30,2025-01-28,2025-01-31,1,0
1126,2025-01-27,completed,,North,53.45,2025-01-27,1038.0,2025-01-30,2025-01-30,2025-02-01,1,0
1127,2025-01-27,completed,,North,57.71,2025-01-27,1039.0,2025-01-30,,,0,1
1128,2025-01-27,completed,,South,24.61,2025-01-27,1040.0,2025-01-30,2025-01-30,2025-02-02,1,0
1129,2025-01-27,unknown_status,,North,37.74,2025-01-27,,,,,0,1
1130,2025-01-27,processing,,South,426.29999999999995,2025-01-27,1041.0,2025-01-30,2025-02-01,2025-02-05,1,1
1131,2025-01-27,completed,,Central,43.73,2025-01-27,1042.0,2025-01-30,2025-02-01,2025-02-04,1,1
1132,2025-01-27,processing,,East,532.4,2025-01-27,1043.0,2025-01-30,2025-01-29,2025-02-01,1,0
1133,2025-01-27,completed,,East,68.35,2025-01-27,1044.0,2025-01-30,2025-01-30,2025-01-31,1,0
1134,2025-01-27,refunded,,Central,61.39,2025-01-27,,,,,0,1
1135,2025-01-27,completed,,Central,124.06,2025-01-27,1045.0,2025-01-30,2025-02-03,2025-02-05,1,1
1136,2025-01-28,completed,,South,157.65,2025-01-28,1046.0,2025-01-30,2025-01-30,2025-02-01,1,0
1137,2025-01-28,completed,,Central,20.47,2025-01-28,1047.0,2025-02-01,2025-01-30,2025-02-01,1,0
1138,2025-01-28,completed,,North,84.15,2025-01-28,1048.0,2025-01-31,2025-01-30,2025-02-02,1,0
1139,2025-01-28,completed,,South,152.53,2025-01-28,1049.0,2025-01-31,,,0,1
1140,2025-01-28,completed,,East,168.3,2025-01-28,1050.0,2025-01-30,2025-02-02,2025-02-05,1,1
1141,2025-01-28,completed,,South,78.18,2025-01-28,1051.0,2025-01-31,2025-01-31,2025-02-01,1,0
1142,2025-01-28,completed,,South,202.48,2025-01-28,1052.0,2025-01-31,2025-01-31,2025-02-03,1,0
1143,2025-01-28,completed,,South,83.16,2025-01-28,1053.0,2025-01-31,2025-01-31,2025-02-02,1,0
1144,2025-01-28,processing,,East,267.35,2025-01-28,1054.0,2025-01-30,2025-01-29,2025-01-31,1,0
1145,2025-01-28,refunded,,South,69.13,2025-01-28,,,,,0,1
1146,2025-01-28,completed,,Central,163.05,2025-01-28,1055.0,2025-01-31,2025-01-29,2025-01-30,1,0
1147,2025-01-28,completed,,East,61.39,2025-01-28,1056.0,2025-01-31,2025-01-30,2025-02-02,1,0
1148,2025-01-28,completed,,East,53.45,2025-01-28,1057.0,2025-01-31,2025-01-29,2025-02-02,1,0
1149,2025-01-28,processing,,North,150.84,2025-01-28,1058.0,2025-01-30,2025-02-02,2025-02-04,1,1
1150,2025-01-28,refunded,,North,21.34,2025-01-28,,,,,0,1
1151,2025-01-28,completed,,South,202.48,2025-01-28,1059.0,2025-01-31,2025-01-30,2025-02-02,1,0
1152,2025-01-28,completed,,East,78.32,2025-01-28,1060.0,2025-01-31,2025-01-31,2025-02-04,1,0
1153,2025-01-28,completed,,East,67.9,2025-01-28,1061.0,2025-01-31,2025-01-31,2025-02-04,1,0
1154,2025-01-28,completed,,Central,78.32,2025-01-28,1062.0,2025-02-01,2025-01-30,2025-02-01,1,0
1155,2025-01-28,processing,,South,272.23,2025-01-28,1063.0,2025-01-31,2025-01-30,2025-02-03,1,0
1156,2025-01-28,completed,,East,84.15,2025-01-28,1064.0,2025-01-31,2025-01-29,2025-01-30,1,0
1157,2025-01-28,completed,,East,398.76,2025-01-28,1065.0,2025-01-31,2025-01-30,2025-02-02,1,0
1158,2025-01-28,completed,,South,78.32,2025-01-28,1066.0,2025-01-31,2025-01-31,2025-02-04,1,0
1159,2025-01-28,completed,,South,20.47,2025-01-28,1067.0,2025-01-31,2025-01-30,2025-02-02,1,0
1160,2025-01-28,completed,,East,61.39,2025-01-28,1068.0,2025-01-31,2025-01-30,2025-02-01,1,0
1161,2025-01-28,completed,,East,147.45,2025-01-28,1069.0,2025-02-01,2025-01-30,2025-02-03,1,0
1162,2025-01-28,completed,,South,42.3,2025-01-28,1070.0,2025-01-31,2025-02-02,2025-02-04,1,1
1163,2025-01-28,completed,,North,117.99,2025-01-28,1071.0,2025-02-01,2025-01-29,2025-01-30,1,0
1164,2025-01-28,processing,,North,324.70000000000005,2025-01-28,1072.0,2025-01-31,2025-01-30,2025-02-02,1,0
1165,2025-01-28,completed,,East,24.61,2025-01-28,1073.0,2025-02-01,2025-01-29,2025-01-30,1,0
1166,2025-01-28,completed,,South,543.0400000000001,2025-01-28,1074.0,2025-01-30,2025-01-30,2025-01-31,1,0
1167,2025-01-28,completed,,South,163.05,2025-01-28,1075.0,2025-01-31,2025-01-30,2025-02-02,1,0
1168,2025-01-28,completed,,North,138.05,2025-01-28,1076.0,2025-01-31,2025-01-29,2025-02-02,1,0
1169,2025-01-28,processing,,Central,173.9,2025-01-28,1077.0,2025-01-31,2025-01-31,2025-02-03,1,0
1170,2025-01-28,completed,,North,117.99,2025-01-28,1078.0,2025-01-30,2025-01-30,2025-01-31,1,0
1171,2025-01-28,completed,,South,662.27,2025-01-28,1079.0,2025-01-31,2025-01-30,2025-01-31,1,0
1172,2025-01-28,completed,,Central,115.23,2025-01-28,1080.0,2025-01-30,2025-01-29,2025-02-02,1,0
1173,2025-01-28,completed,,East,101.25,2025-01-28,1081.0,2025-02-01,2025-02-02,2025-02-03,1,1
1174,2025-01-28,completed,,North,54.519999999999996,2025-01-28,1082.0,2025-01-31,2025-01-30,2025-02-02,1,0
1175,2025-01-28,completed,,South,21.34,2025-01-28,1083.0,2025-02-01,2025-01-29,2025-01-31,1,0
1176,2025-01-28,completed,,Central,43.73,2025-01-28,1084.0,2025-02-01,2025-01-30,2025-02-01,1,0
1177,2025-01-28,completed,,East,57.71,2025-01-28,1085.0,2025-01-31,2025-01-31,2025-02-03,1,0
1178,2025-01-28,completed,,East,61.39,2025-01-28,1086.0,2025-01-30,2025-02-02,2025-02-06,1,1
1179,2025-01-28,processing,,South,20.47,2025-01-28,1087.0,2025-02-01,2025-02-02,2025-02-05,1,1
1180,2025-01-28,completed,,Central,242.68,2025-01-28,1088.0,2025-01-30,2025-02-04,2025-02-08,1,1
1181,2025-01-28,completed,,East,24.61,2025-01-28,1089.0,2025-01-31,2025-01-30,2025-01-31,1,0
1182,2025-01-28,completed,,Central,96.13,2025-01-28,1090.0,2025-02-01,2025-01-30,2025-01-31,1,0
1183,2025-01-28,completed,,Central,84.15,2025-01-28,1091.0,2025-01-31,2025-01-31,2025-02-02,1,0
1184,2025-01-28,completed,,East,157.65,2025-01-28,1092.0,2025-01-31,2025-01-30,2025-02-01,1,0
1185,2025-01-28,completed,,South,303.09,2025-01-28,1093.0,2025-01-31,2025-01-31,2025-02-01,1,0
1186,2025-01-29,cancelled,,South,43.73,2025-01-29,,,,,0,1
1187,2025-01-29,processing,,North,64.19999999999999,2025-01-29,1094.0,2025-01-31,2025-01-31,2025-02-03,1,0
1188,2025-01-29,completed,,South,72.47,2025-01-29,1095.0,2025-02-01,2025-01-30,2025-02-03,1,0
1189,2025-01-29,completed,,South,100.26,2025-01-29,1096.0,2025-02-02,2025-01-31,2025-02-03,1,0
1190,2025-01-29,completed,,North,72.47,2025-01-29,1097.0,2025-01-31,2025-02-03,2025-02-04,1,1
1191,2025-01-29,completed,,North,67.9,2025-01-29,1098.0,2025-02-01,2025-01-31,2025-02-03,1,0
1192,2025-01-29,processing,,South,117.99,2025-01-29,1099.0,2025-02-02,2025-01-31,2025-02-02,1,0
1193,2025-01-29,completed,,South,43.74,2025-01-29,1100.0,2025-01-31,2025-02-01,2025-02-04,1,1
1194,2025-01-29,completed,,South,244.64,2025-01-29,1101.0,2025-02-01,2025-02-01,2025-02-03,1,0
1195,2025-01-29,completed,,South,165.77999999999997,2025-01-29,1102.0,2025-01-31,2025-01-30,2025-02-02,1,0
1196,2025-01-29,completed,,South,31.58,2025-01-29,1103.0,2025-01-31,2025-01-31,2025-02-03,1,0
1197,2025-01-29,completed,,North,61.39,2025-01-29,1104.0,2025-02-01,2025-02-03,2025-02-06,1,1
1198,2025-01-29,cancelled,,North,100.26,2025-01-29,,,,,0,1
1199,2025-01-29,completed,,North,57.71,2025-01-29,1105.0,2025-02-01,2025-02-03,2025-02-05,1,1
1200,2025-01-29,completed,,North,120.61999999999999,2025-01-29,1106.0,2025-02-01,2025-02-01,2025-02-03,1,0
1201,2025-01-29,completed,,East,84.15,2025-01-29,1107.0,2025-02-02,2025-01-31,2025-02-02,1,0
1202,2025-01-29,completed,,South,202.48,2025-01-29,1108.0,2025-02-01,2025-01-30,2025-02-03,1,0
1203,2025-01-29,completed,,East,157.65,2025-01-29,1109.0,2025-02-01,2025-01-31,2025-02-01,1,0
1204,2025-01-29,completed,,North,427.99,2025-01-29,1110.0,2025-02-01,2025-02-01,2025-02-05,1,0
1205,2025-01-29,completed,,North,202.48,2025-01-29,1111.0,2025-02-01,2025-02-03,2025-02-05,1,1
1206,2025-01-29,completed,,East,138.05,2025-01-29,1112.0,2025-02-01,,,0,1
1207,2025-01-29,completed,,North,67.9,2025-01-29,1113.0,2025-02-01,2025-01-31,2025-02-01,1,0
1208,2025-01-29,cancelled,,South,162.4,2025-01-29,,,,,0,1
1209,2025-01-29,completed,,East,24.44,2025-01-29,1114.0,2025-02-02,2025-02-01,2025-02-05,1,0
1210,2025-01-29,completed,,Central,347.8,2025-01-29,1115.0,2025-02-01,2025-01-31,2025-02-01,1,0
1211,2025-01-29,completed,,South,24.61,2025-01-29,1116.0,2025-02-01,2025-02-01,2025-02-02,1,0
1212,2025-01-29,processing,,East,401.85,2025-01-29,1117.0,2025-02-02,2025-01-30,2025-01-31,1,0
1213,2025-01-29,completed,,North,53.45,2025-01-29,1118.0,2025-02-01,2025-02-03,2025-02-04,1,1
1214,2025-01-29,completed,,East,40.94,2025-01-29,1119.0,2025-02-01,2025-01-31,2025-02-04,1,0
1215,2025-01-29,completed,,East,69.13,2025-01-29,1120.0,2025-02-01,2025-02-01,2025-02-02,1,0
1216,2025-01-29,completed,,Central,144.55,2025-01-29,1121.0,2025-01-31,2025-02-03,2025-02-05,1,1
1217,2025-01-29,completed,,East,448.73,2025-01-29,1122.0,2025-01-31,2025-02-01,2025-02-05,1,1
1218,2025-01-29,completed,,South,24.61,2025-01-29,1123.0,2025-02-02,2025-02-05,2025-02-07,1,1
1219,2025-01-29,completed,,South,156.64,2025-01-29,1124.0,2025-01-31,2025-02-03,2025-02-04,1,1
1220,2025-01-29,completed,,North,142.85,2025-01-29,1125.0,2025-02-01,2025-02-05,2025-02-07,1,1
1221,2025-01-29,completed,,East,78.32,2025-01-29,1126.0,2025-02-01,2025-01-31,2025-02-04,1,0
1222,2025-01-29,completed,,Central,83.16,2025-01-29,1127.0,2025-02-01,2025-02-01,2025-02-04,1,0
1223,2025-01-29,completed,,Central,42.3,2025-01-29,1128.0,2025-02-01,2025-02-01,2025-02-05,1,0
1224,2025-01-29,completed,,East,117.99,2025-01-29,1129.0,2025-02-01,2025-01-31,2025-02-02,1,0
1225,2025-01-29,completed,,South,173.9,2025-01-29,1130.0,2025-02-02,2025-02-01,2025-02-04,1,0
1226,2025-01-30,processing,,North,156.64,2025-01-30,1131.0,2025-02-01,2025-02-02,2025-02-06,1,1
1227,2025-01-30,completed,,East,21.34,2025-01-30,1132.0,2025-02-02,2025-01-31,2025-02-01,1,0
1228,2025-01-30,processing,,East,21.34,2025-01-30,1133.0,2025-02-02,2025-02-01,2025-02-05,1,0
1229,2025-01-30,completed,,East,59.69,2025-01-30,1134.0,2025-02-01,2025-02-01,2025-02-04,1,0
1230,2025-01-30,completed,,Central,133.37,2025-01-30,1135.0,2025-02-02,2025-02-01,2025-02-03,1,0
1231,2025-01-30,cancelled,,South,173.9,2025-01-30,,,,,0,1
1232,2025-01-30,completed,,East,202.48,2025-01-30,1136.0,2025-02-02,2025-02-06,2025-02-07,1,1
1233,2025-01-30,completed,,East,157.65,2025-01-30,1137.0,2025-02-01,2025-02-01,2025-02-04,1,0
1234,2025-01-30,completed,,East,157.65,2025-01-30,1138.0,2025-02-02,2025-01-31,2025-02-04,1,0
1235,2025-01-30,completed,,South,252.45,2025-01-30,1139.0,2025-02-03,2025-02-02,2025-02-04,1,0
1236,2025-01-30,completed,,South,148.85,2025-01-30,1140.0,2025-02-02,2025-02-04,2025-02-05,1,1
1237,2025-01-30,completed,,North,73.61,2025-01-30,1141.0,2025-02-01,2025-01-31,2025-02-02,1,0
1238,2025-01-30,completed,,North,192.62,2025-01-30,1142.0,2025-02-03,2025-02-02,2025-02-04,1,0
1239,2025-01-30,completed,,North,219.44,2025-01-30,1143.0,2025-02-03,2025-02-01,2025-02-03,1,0
1240,2025-01-30,completed,,South,83.16,2025-01-30,1144.0,2025-02-02,2025-01-31,2025-02-04,1,0
1241,2025-01-30,processing,,Central,124.34,2025-01-30,1145.0,2025-02-02,2025-02-01,2025-02-03,1,0
1242,2025-01-30,completed,,South,138.26,2025-01-30,1146.0,2025-02-02,2025-02-04,2025-02-08,1,1
1243,2025-01-30,completed,,South,69.13,2025-01-30,1147.0,2025-02-03,2025-02-04,2025-02-06,1,1
1244,2025-01-30,refunded,,Central,173.13,2025-01-30,,,,,0,1
1245,2025-01-30,completed,,East,249.6,2025-01-30,1148.0,2025-02-01,2025-02-04,2025-02-05,1,1
1246,2025-01-30,completed,,North,24.68,2025-01-30,1149.0,2025-02-01,2025-02-06,2025-02-10,1,1
1247,2025-01-30,completed,,East,115.42,2025-01-30,1150.0,2025-02-03,2025-02-01,2025-02-02,1,0
1248,2025-01-30,completed,,East,191.96,2025-01-30,1151.0,2025-02-02,2025-02-04,2025-02-07,1,1
1249,2025-01-30,completed,,South,156.64,2025-01-30,1152.0,2025-02-02,2025-02-04,2025-02-05,1,1
1250,2025-01-30,processing,,North,20.47,2025-01-30,1153.0,2025-02-01,2025-02-01,2025-02-03,1,0
1251,2025-01-30,completed,,Central,75.66,2025-01-30,1154.0,2025-02-02,2025-02-01,2025-02-05,1,0
1252,2025-01-30,completed,,South,382.97,2025-01-30,1155.0,2025-02-02,,,0,1
1253,2025-01-30,completed,,North,295.70000000000005,2025-01-30,1156.0,2025-02-02,2025-02-02,2025-02-04,1,0
1254,2025-01-30,completed,,North,21.34,2025-01-30,1157.0,2025-02-02,2025-02-02,2025-02-04,1,0
1255,2025-01-30,completed,,East,240.24,2025-01-30,1158.0,2025-02-02,2025-02-01,2025-02-05,1,0
1256,2025-01-30,completed,,East,34.71,2025-01-30,1159.0,2025-02-02,2025-02-02,2025-02-04,1,0
1257,2025-01-30,completed,,South,253.28000000000003,2025-01-30,1160.0,2025-02-01,2025-02-01,2025-02-03,1,0
1258,2025-01-30,completed,,East,124.26,2025-01-30,1161.0,2025-02-02,2025-02-02,2025-02-04,1,0
1259,2025-01-30,completed,,North,219.76999999999998,2025-01-30,1162.0,2025-02-02,2025-02-04,2025-02-08,1,1
1260,2025-01-30,completed,,Central,53.45,2025-01-30,1163.0,2025-02-03,2025-02-01,2025-02-04,1,0
1261,2025-01-30,processing,,North,467.83000000000004,2025-01-30,1164.0,2025-02-01,,,0,1
1262,2025-01-30,completed,,South,12.22,2025-01-30,1165.0,2025-02-02,2025-02-02,2025-02-04,1,0
1263,2025-01-30,completed,,North,88.2,2025-01-30,1166.0,2025-02-02,2025-02-04,2025-02-06,1,1
1264,2025-01-30,completed,,East,19.71,2025-01-30,1167.0,2025-02-03,2025-02-01,2025-02-03,1,0
1265,2025-01-30,completed,,East,157.65,2025-01-30,1168.0,2025-02-02,2025-02-02,2025-02-06,1,0
1266,2025-01-30,completed,,East,212.18,2025-01-30,1169.0,2025-02-02,2025-02-01,2025-02-04,1,0
1267,2025-01-30,processing,,North,167.76,2025-01-30,1170.0,2025-02-03,2025-02-01,2025-02-03,1,0
1268,2025-01-30,completed,,East,69.13,2025-01-30,1171.0,2025-02-02,2025-01-31,2025-02-04,1,0
1269,2025-01-30,completed,,Central,92.42,2025-01-30,1172.0,2025-02-02,2025-02-02,2025-02-04,1,0
1270,2025-01-30,completed,,Central,20.47,2025-01-30,1173.0,2025-02-01,2025-01-31,2025-02-03,1,0
1271,2025-01-30,completed,,North,157.65,2025-01-30,1174.0,2025-02-01,2025-02-01,2025-02-05,1,0
1272,2025-01-30,completed,,Central,88.2,2025-01-30,1175.0,2025-02-03,2025-02-04,2025-02-05,1,1
1273,2025-01-30,completed,,North,43.73,2025-01-30,1176.0,2025-02-02,2025-02-01,2025-02-04,1,0
1274,2025-01-30,completed,,South,125.88,2025-01-30,1177.0,2025-02-02,2025-01-31,2025-02-01,1,0
1275,2025-01-31,completed,,East,78.18,2025-01-31,1178.0,2025-02-02,2025-02-02,2025-02-04,1,0
1276,2025-01-31,completed,,South,125.88,2025-01-31,1179.0,2025-02-02,2025-02-05,2025-02-09,1,1
1277,2025-01-31,completed,,North,230.46,2025-01-31,1180.0,2025-02-04,2025-02-02,2025-02-05,1,0
1278,2025-01-31,completed,,East,483.75,2025-01-31,1181.0,2025-02-03,2025-02-02,2025-02-05,1,0
1279,2025-01-31,completed,,North,115.23,2025-01-31,1182.0,2025-02-03,2025-02-02,2025-02-04,1,0
1280,2025-01-31,completed,,East,205.48000000000002,2025-01-31,1183.0,2025-02-03,2025-02-03,2025-02-05,1,0
1281,2025-01-31,cancelled,,South,61.15,2025-01-31,,,,,0,1
1282,2025-01-31,processing,,North,144.13,2025-01-31,1184.0,2025-02-03,2025-02-02,2025-02-06,1,0
1283,2025-01-31,completed,,North,69.13,2025-01-31,1185.0,2025-02-03,2025-02-03,2025-02-05,1,0
1284,2025-01-31,completed,,Central,114.84,2025-01-31,1186.0,2025-02-03,2025-02-02,2025-02-05,1,0
1285,2025-01-31,completed,,East,141.39999999999998,2025-01-31,1187.0,2025-02-03,2025-02-03,2025-02-07,1,0
1286,2025-01-31,completed,,North,43.73,2025-01-31,1188.0,2025-02-04,2025-02-02,2025-02-04,1,0
1287,2025-01-31,completed,,South,466.10999999999996,2025-01-31,1189.0,2025-02-04,2025-02-02,2025-02-04,1,0
1288,2025-01-31,completed,,South,34.71,2025-01-31,1190.0,2025-02-04,2025-02-03,2025-02-04,1,0
1289,2025-01-31,completed,,South,61.39,2025-01-31,1191.0,2025-02-04,2025-02-01,2025-02-04,1,0
1290,2025-01-31,processing,,Central,222.95,2025-01-31,1192.0,2025-02-02,2025-02-03,2025-02-04,1,1
1291,2025-01-31,completed,,East,12.22,2025-01-31,1193.0,2025-02-03,2025-02-02,2025-02-04,1,0
1292,2025-01-31,completed,,East,240.81,2025-01-31,1194.0,2025-02-04,2025-02-03,2025-02-07,1,0
1293,2025-01-31,completed,,East,101.03,2025-01-31,1195.0,2025-02-03,2025-02-02,2025-02-05,1,0
1294,2025-01-31,completed,,South,134.68,2025-01-31,1196.0,2025-02-04,2025-02-05,2025-02-06,1,1
1295,2025-01-31,completed,,North,109.21,2025-01-31,1197.0,2025-02-02,2025-02-02,2025-02-04,1,0
1296,2025-01-31,completed,,South,202.5,2025-01-31,1198.0,2025-02-03,2025-02-07,2025-02-08,1,1
1297,2025-01-31,completed,,East,83.16,2025-01-31,1199.0,2025-02-03,2025-02-07,2025-02-10,1,1
1298,2025-01-31,completed,,South,57.71,2025-01-31,1200.0,2025-02-02,2025-02-02,2025-02-05,1,0
1299,2025-01-31,processing,,Central,78.32,2025-01-31,1201.0,2025-02-03,2025-02-03,2025-02-04,1,0
1300,2025-01-31,cancelled,,East,53.45,2025-01-31,,,,,0,1
1301,2025-01-31,completed,,North,217.34,2025-01-31,1202.0,2025-02-03,2025-02-05,2025-02-09,1,1
1302,2025-01-31,completed,,Central,117.99,2025-01-31,1203.0,2025-02-03,2025-02-01,2025-02-05,1,0
1303,2025-01-31,completed,,South,37.74,2025-01-31,1204.0,2025-02-02,2025-02-02,2025-02-03,1,0
1304,2025-01-31,completed,,South,217.34,2025-01-31,1205.0,2025-02-03,2025-02-05,2025-02-09,1,1
1305,2025-01-31,completed,,South,115.73,2025-01-31,1206.0,2025-02-04,2025-02-02,2025-02-05,1,0
1306,2025-01-31,completed,,East,19.71,2025-01-31,1207.0,2025-02-03,2025-02-02,2025-02-04,1,0
1307,2025-01-31,completed,,Central,43.74,2025-01-31,1208.0,2025-02-03,2025-02-02,2025-02-03,1,0
1308,2025-01-31,completed,,South,84.15,2025-01-31,1209.0,2025-02-03,2025-02-02,2025-02-04,1,0
1309,2025-01-31,completed,,Central,31.58,2025-01-31,1210.0,2025-02-02,2025-02-05,2025-02-07,1,1
1310,2025-02-01,completed,,Central,171.77,2025-02-01,1211.0,2025-02-05,2025-02-04,2025-02-07,1,0
1311,2025-02-01,completed,,Central,148.35,2025-02-01,1212.0,2025-02-04,,,0,1
1312,2025-02-01,completed,,East,173.9,2025-02-01,1213.0,2025-02-04,2025-02-08,2025-02-10,1,1
1313,2025-02-01,completed,,South,136.18,2025-02-01,1214.0,2025-02-04,2025-02-02,2025-02-06,1,0
1314,2025-02-01,completed,,Central,286.51,2025-02-01,1215.0,2025-02-03,2025-02-03,2025-02-04,1,0
1315,2025-02-01,completed,,South,43.74,2025-02-01,1216.0,2025-02-03,2025-02-04,2025-02-05,1,1
1316,2025-02-01,completed,,East,225.76999999999998,2025-02-01,1217.0,2025-02-04,2025-02-03,2025-02-06,1,0
1317,2025-02-01,completed,,North,124.26,2025-02-01,1218.0,2025-02-05,2025-02-03,2025-02-07,1,0
1318,2025-02-01,completed,,Central,115.42,2025-02-01,1219.0,2025-02-04,2025-02-03,2025-02-07,1,0
1319,2025-02-01,completed,,Central,59.69,2025-02-01,1220.0,2025-02-04,2025-02-06,2025-02-07,1,1
1320,2025-02-01,completed,,East,486.03999999999996,2025-02-01,1221.0,2025-02-04,2025-02-03,2025-02-04,1,0
1321,2025-02-01,completed,,Central,175.27,2025-02-01,1222.0,2025-02-04,2025-02-04,2025-02-07,1,0
1322,2025-02-01,completed,,Central,129.73,2025-02-01,1223.0,2025-02-03,2025-02-03,2025-02-05,1,0
1323,2025-02-01,completed,,South,117.99,2025-02-01,1224.0,2025-02-05,2025-02-03,2025-02-07,1,0
1324,2025-02-01,completed,,South,53.45,2025-02-01,1225.0,2025-02-03,2025-02-04,2025-02-08,1,1
1325,2025-02-01,completed,,South,37.74,2025-02-01,1226.0,2025-02-03,2025-02-02,2025-02-04,1,0
1326,2025-02-01,completed,,South,138.05,2025-02-01,1227.0,2025-02-05,2025-02-08,2025-02-11,1,1
1327,2025-02-01,processing,,South,158.82,2025-02-01,1228.0,2025-02-03,2025-02-02,2025-02-03,1,0
1328,2025-02-01,cancelled,,North,98.89,2025-02-01,,,,,0,1
1329,2025-02-01,completed,,Central,320.46999999999997,2025-02-01,1229.0,2025-02-04,2025-02-03,2025-02-05,1,0
1330,2025-02-01,processing,,South,31.58,2025-02-01,1230.0,2025-02-04,2025-02-06,2025-02-10,1,1
1331,2025-02-01,completed,,North,202.48,2025-02-01,1231.0,2025-02-04,2025-02-02,2025-02-05,1,0
1332,2025-02-01,completed,,South,173.9,2025-02-01,1232.0,2025-02-04,2025-02-03,2025-02-07,1,0
1333,2025-02-01,processing,,Central,214.84,2025-02-01,1233.0,2025-02-05,2025-02-02,2025-02-06,1,0
1334,2025-02-01,completed,,East,83.81,2025-02-01,1234.0,2025-02-04,2025-02-04,2025-02-08,1,0
1335,2025-02-01,completed,,Central,122.06,2025-02-01,1235.0,2025-02-04,2025-02-04,2025-02-05,1,0
1336,2025-02-01,completed,,North,172.76000000000002,2025-02-01,1236.0,2025-02-03,2025-02-02,2025-02-03,1,0
1337,2025-02-01,completed,,South,202.48,2025-02-01,1237.0,2025-02-04,2025-02-04,2025-02-05,1,0
1338,2025-02-01,completed,,Central,24.44,2025-02-01,1238.0,2025-02-04,2025-02-02,2025-02-06,1,0
1339,2025-02-01,completed,,North,264.62,2025-02-01,1239.0,2025-02-03,2025-02-04,2025-02-07,1,1
1340,2025-02-01,completed,,South,240.81,2025-02-01,1240.0,2025-02-04,2025-02-03,2025-02-07,1,0
1341,2025-02-01,processing,,South,39.42,2025-02-01,1241.0,2025-02-04,2025-02-08,2025-02-12,1,1
1342,2025-02-01,completed,,South,356.04,2025-02-01,1242.0,2025-02-03,2025-02-03,2025-02-07,1,0
1343,2025-02-01,completed,,Central,70.89,2025-02-01,1243.0,2025-02-04,2025-02-06,2025-02-08,1,1
1344,2025-02-01,completed,,East,124.06,2025-02-01,1244.0,2025-02-04,2025-02-02,2025-02-03,1,0
1345,2025-02-01,completed,,East,12.22,2025-02-01,1245.0,2025-02-04,2025-02-02,2025-02-04,1,0
1346,2025-02-01,completed,,South,69.13,2025-02-01,1246.0,2025-02-04,2025-02-03,2025-02-07,1,0
1347,2025-02-01,cancelled,,North,87.48,2025-02-01,,,,,0,1
1348,2025-02-02,completed,,South,157.53,2025-02-02,1247.0,2025-02-05,2025-02-07,2025-02-10,1,1
